Age,Gender,Stream,Internships,CGPA,Hostel,HistoryOfBacklogs,PlacedOrNot,Communication Skills,Aptitude Skills,Technical Skills ,Projects,Java,C++,C,Python,Data Structure,Machine learning ,Data Science,Full stack,Networking,Cyber Security,AI,Robotics,IOT
21,Male,Civil,1,7,0,0,0,71,8,16,7,0,1,1,1,0,0,1,0,0,1,0,1,1
21,Male,Civil,1,6,0,0,0,85,7,11,2,0,1,0,0,0,0,1,1,1,1,0,1,1
21,Male,Information Technology,2,8,0,1,1,93,9,10,4,1,1,1,0,0,1,1,1,0,0,1,0,1
21,Female,Mechanical,1,6,1,0,0,80,19,9,2,1,1,1,1,0,1,1,0,0,1,0,0,1
22,Male,Information Technology,2,8,0,0,1,86,17,8,5,1,0,1,1,1,0,0,0,1,1,1,1,0
21,Female,Civil,1,8,0,1,1,68,14,7,6,0,0,0,1,0,1,1,0,0,1,1,0,1
22,Male,Information Technology,0,6,0,0,1,55,16,6,8,1,1,1,1,0,0,0,0,0,0,0,1,0
22,Male,Electronics And Communication,0,7,0,0,0,55,12,5,2,0,0,0,0,0,0,1,0,1,0,1,0,0
21,Male,Computer Science,1,8,0,0,1,55,14,4,8,0,0,1,1,1,1,0,1,0,0,1,0,1
22,Male,Information Technology,2,7,1,0,1,60,15,2,6,1,1,0,1,1,1,1,0,1,0,0,0,1
22,Male,Computer Science,1,7,0,0,1,70,12,1,8,1,0,0,1,1,1,0,1,0,0,0,0,1
22,Male,Information Technology,1,7,0,1,1,40,14,5,6,0,1,0,0,0,0,0,1,1,0,0,1,1
22,Male,Computer Science,1,7,0,0,1,45,19,6,8,0,0,0,0,0,1,0,0,0,1,0,0,1
22,Male,Mechanical,1,7,1,1,0,47,17,4,5,0,0,0,0,0,0,1,0,1,1,0,0,0
22,Female,Computer Science,1,7,1,0,0,74,14,8,6,0,0,0,1,0,1,0,1,1,1,1,1,0
22,Male,Mechanical,0,7,1,0,0,77,32,31,9,1,0,1,1,1,0,0,1,0,1,1,1,0
22,Male,Civil,0,8,0,0,1,86,31,32,5,0,0,0,0,0,0,1,0,1,0,1,1,1
22,Male,Information Technology,2,7,0,1,1,70,32,24,8,1,1,1,0,0,1,1,1,0,0,0,1,0
22,Male,Mechanical,0,7,1,0,0,48,34,25,6,1,1,0,0,0,0,1,1,1,0,0,1,1
22,Male,Computer Science,0,6,0,0,1,60,39,29,8,1,1,0,0,1,1,1,0,0,1,0,0,1
22,Male,Electronics And Communication,0,8,0,0,1,47,36,26,7,0,1,0,0,0,0,1,0,0,0,0,0,1
22,Male,Computer Science,1,8,0,0,1,67,35,27,9,0,1,0,1,1,0,1,0,0,1,1,1,1
22,Male,Computer Science,1,6,0,0,1,59,30,31,4,0,1,0,0,1,0,1,0,1,0,0,0,1
22,Male,Computer Science,2,7,0,0,1,56,47,25,8,1,0,0,0,0,1,1,0,1,1,0,0,0
21,Male,Computer Science,1,8,0,0,1,89,42,24,1,0,0,1,0,1,0,1,0,0,0,1,0,1
21,Male,Information Technology,0,7,0,1,1,80,41,22,2,0,0,0,0,1,0,1,1,1,0,0,1,0
22,Male,Computer Science,0,7,0,0,1,57,45,20,6,0,0,0,1,0,1,1,1,1,0,0,1,0
22,Female,Information Technology,0,8,0,0,1,64,52,66,5,1,1,0,1,0,1,0,0,0,1,0,1,0
22,Male,Information Technology,0,7,0,0,1,74,54,65,4,1,0,0,0,1,1,0,1,0,1,1,1,1
22,Male,Computer Science,0,8,0,0,1,74,58,62,8,1,0,0,1,0,1,0,1,0,0,1,0,0
21,Male,Civil,1,8,0,0,1,40,59,78,9,0,1,0,0,0,0,1,0,1,0,1,0,1
21,Male,Mechanical,0,7,1,0,0,60,59,74,6,1,0,0,1,1,0,1,0,0,1,1,1,0
21,Male,Information Technology,1,6,0,0,1,76,53,70,7,1,0,0,1,0,1,1,0,1,0,1,0,1
21,Male,Information Technology,1,8,0,0,1,25,54,64,8,1,0,0,0,0,0,0,1,0,0,1,1,1
21,Male,Mechanical,0,7,1,0,0,27,57,61,9,0,0,0,1,0,1,1,0,0,0,0,0,1
22,Male,Computer Science,1,7,0,0,1,24,59,68,9,0,1,0,0,0,1,1,1,1,0,1,0,0
21,Male,Computer Science,1,7,0,0,1,28,58,62,6,1,0,0,0,1,1,0,0,0,1,1,0,0
22,Male,Mechanical,1,8,1,0,1,26,52,68,11,0,0,0,1,0,0,1,0,0,1,1,0,0
22,Male,Information Technology,1,8,1,0,1,23,65,62,6,1,0,1,0,1,1,1,0,1,0,0,1,1
21,Male,Information Technology,0,6,0,1,1,25,64,61,5,0,0,0,1,1,0,1,0,0,1,1,0,0
21,Male,Information Technology,0,7,0,1,1,26,90,90,7,0,1,1,1,0,0,1,0,1,1,1,1,0
22,Male,Information Technology,2,8,0,0,1,31,85,80,5,0,0,1,1,0,0,1,1,1,1,0,0,1
22,Male,Electrical,0,8,1,1,1,32,75,80,8,0,0,1,0,0,0,0,0,0,0,1,0,1
22,Male,Mechanical,0,7,1,0,0,36,79,80,10,0,1,0,0,1,0,0,1,1,1,1,0,1
22,Female,Electronics And Communication,1,6,0,0,0,39,65,70,7,1,0,1,1,0,0,0,0,0,0,1,0,1
21,Male,Mechanical,0,8,1,0,1,34,75,74,4,0,1,0,0,1,1,0,0,0,1,0,1,1
21,Male,Electrical,0,7,0,0,0,37,91,85,5,1,1,0,1,1,1,0,1,0,1,1,0,0
22,Male,Electronics And Communication,1,6,0,0,0,32,82,69,2,0,0,0,1,0,1,0,1,0,0,1,0,1
21,Male,Civil,0,8,0,0,1,50,97,91,1,0,1,0,1,1,1,1,1,1,1,0,1,0
21,Male,Civil,0,8,1,0,1,51,89,65,5,0,0,1,1,1,0,1,0,1,1,1,1,1
22,Male,Computer Science,1,7,0,0,1,41,90,80,7,0,0,0,1,0,1,1,1,0,1,1,0,1
21,Male,Mechanical,1,6,1,0,0,12,72,72,9,1,0,0,1,1,1,0,0,1,0,0,0,1
21,Male,Information Technology,0,6,0,1,1,19,70,65,6,0,0,1,0,0,0,0,0,1,1,0,1,1
22,Female,Computer Science,0,8,1,0,1,31,74,60,7,0,0,1,0,0,0,1,0,1,1,0,0,1
21,Female,Computer Science,0,7,1,0,0,28,70,60,2,0,0,0,0,0,1,1,0,0,1,0,0,0
22,Male,Civil,0,8,0,0,1,24,70,65,4,0,1,0,1,0,1,1,0,0,0,1,1,1
22,Male,Computer Science,1,8,0,1,1,26,70,70,2,0,1,0,0,0,0,1,0,1,0,0,1,0
22,Male,Civil,0,6,0,1,0,28,60,65,5,1,1,0,0,1,0,1,1,1,0,0,0,0
22,Male,Mechanical,0,7,1,0,0,27,40,60,6,0,0,0,1,1,1,0,0,0,1,0,1,1
21,Male,Electronics And Communication,1,7,0,1,1,29,55,45,8,0,1,1,0,1,0,1,1,0,0,1,1,1
22,Male,Information Technology,0,8,0,0,1,27,80,87,2,0,0,0,1,0,1,0,0,0,0,0,1,1
22,Male,Computer Science,0,6,0,0,1,25,82,80,8,1,1,0,0,1,1,1,1,1,0,0,0,0
22,Male,Information Technology,1,8,0,0,1,21,78,82,6,0,0,0,1,0,0,1,1,0,1,0,0,1
21,Male,Electronics And Communication,1,7,0,0,0,21,80,78,8,0,1,0,1,1,0,1,0,1,1,0,1,0
22,Female,Computer Science,1,8,1,0,1,24,39,47,6,0,0,1,1,0,1,1,0,1,1,0,0,1
22,Female,Computer Science,2,7,1,0,1,21,64,62,8,0,0,1,0,0,1,1,1,1,0,1,0,1
22,Male,Electrical,0,6,0,0,0,23,42,46,5,1,0,1,1,0,1,0,1,1,0,0,0,0
22,Male,Mechanical,0,6,1,0,0,25,64,62,6,1,0,1,1,0,1,1,1,0,0,0,0,0
22,Male,Computer Science,2,7,0,0,1,20,54,52,9,0,0,1,0,1,0,1,1,0,0,1,0,0
22,Male,Mechanical,0,7,1,0,0,21,56,54,5,0,0,0,0,1,0,0,1,1,1,0,0,1
22,Male,Computer Science,1,7,0,0,1,24,80,74,8,0,1,1,0,1,1,1,0,1,0,0,1,1
21,Male,Information Technology,1,6,1,1,1,26,78,79,6,0,1,0,0,0,0,1,1,1,0,1,1,0
21,Male,Information Technology,1,6,0,1,1,25,54,54,8,0,1,1,1,1,1,1,0,0,0,0,0,0
22,Female,Information Technology,1,7,0,0,1,24,68,65,7,0,0,1,0,1,0,0,0,0,1,0,1,0
21,Male,Information Technology,2,8,0,1,1,24,75,76,9,0,1,0,1,1,1,0,1,1,0,1,0,0
21,Male,Civil,0,6,0,0,0,21,24,30,4,1,0,1,1,1,0,1,0,0,1,1,1,0
21,Male,Information Technology,0,6,0,0,1,23,20,40,8,0,1,1,1,1,1,1,0,1,0,1,1,0
22,Male,Information Technology,2,8,0,0,1,20,26,27,1,1,0,1,1,1,0,0,1,1,0,0,0,1
22,Male,Information Technology,1,8,0,0,1,10,26,31,2,0,1,1,1,1,0,1,0,0,1,0,0,0
21,Female,Computer Science,1,8,1,1,1,20,20,18,6,1,1,0,0,1,0,0,1,0,0,1,1,1
22,Male,Computer Science,1,7,0,0,1,10,31,21,5,0,0,1,0,0,0,0,0,0,0,0,1,0
22,Male,Electrical,2,6,0,0,1,20,21,28,4,1,1,1,1,0,0,1,1,0,1,0,0,1
21,Male,Civil,1,7,0,0,0,21,29,31,8,1,0,1,1,0,1,1,0,1,0,0,1,0
21,Male,Information Technology,2,7,0,1,1,24,26,36,9,0,0,1,1,0,1,0,0,1,0,0,0,0
22,Male,Information Technology,2,7,0,1,1,22,21,21,6,0,0,1,0,1,0,1,0,1,0,1,1,0
21,Male,Electronics And Communication,1,6,1,1,0,21,21,21,7,1,1,0,1,0,0,1,0,1,1,1,1,0
21,Male,Mechanical,1,8,1,1,1,16,25,17,8,1,1,0,0,1,0,1,0,1,1,1,1,1
22,Male,Information Technology,1,8,1,0,1,15,26,14,9,0,1,0,0,0,1,0,1,1,1,0,0,1
22,Male,Information Technology,2,6,0,1,1,11,23,14,9,0,1,1,0,1,1,0,1,0,0,1,0,0
21,Male,Computer Science,1,6,0,1,0,24,24,18,6,0,0,0,0,0,0,0,0,0,1,1,0,1
22,Male,Information Technology,2,7,0,0,1,26,28,19,11,0,1,0,0,0,0,1,0,0,1,1,1,1
22,Male,Information Technology,1,8,0,0,1,25,29,16,6,0,0,1,1,0,1,0,0,0,1,1,1,1
21,Male,Information Technology,2,7,0,1,1,24,32,17,5,1,1,0,0,1,1,0,1,0,0,1,1,0
21,Male,Electrical,2,8,0,0,1,29,31,14,7,1,1,1,0,0,1,0,0,1,0,0,0,0
22,Male,Civil,2,8,1,1,1,28,34,17,8,1,1,0,1,0,0,0,1,1,0,1,1,1
22,Male,Information Technology,2,6,0,0,1,27,36,16,6,0,0,1,1,1,0,0,0,0,0,1,1,0
22,Male,Information Technology,2,6,0,0,1,24,12,19,8,0,1,0,1,1,1,0,1,0,1,1,0,0
21,Female,Civil,2,7,0,0,0,26,21,18,5,0,1,0,0,0,0,0,0,1,1,1,1,0
22,Male,Electrical,1,7,0,1,0,25,25,17,6,0,0,0,1,0,0,1,0,0,1,1,1,0
22,Male,Civil,2,7,0,0,0,25,27,35,9,0,1,1,1,1,1,0,0,0,0,1,0,1
21,Male,Information Technology,2,8,0,0,1,21,36,36,5,0,1,0,1,0,0,1,0,1,1,0,0,1
21,Male,Civil,1,6,0,0,0,24,35,32,8,0,0,0,1,0,1,0,0,0,0,0,0,1
22,Female,Computer Science,2,6,1,0,1,54,32,24,6,1,0,0,1,1,0,0,0,0,1,1,0,1
21,Female,Electronics And Communication,1,7,0,0,1,53,31,35,8,1,1,0,1,0,0,0,1,1,0,0,0,1
22,Female,Information Technology,1,7,0,1,1,50,27,28,7,1,1,0,0,1,1,1,1,1,0,0,1,0
21,Male,Mechanical,2,6,1,0,1,52,26,27,9,1,1,0,1,0,0,0,1,1,1,1,0,0
22,Male,Mechanical,2,6,1,0,1,51,26,26,4,0,0,1,1,0,0,1,1,1,0,1,1,1
21,Male,Information Technology,2,7,0,0,1,56,25,21,8,0,1,0,1,0,0,1,0,0,0,0,1,1
22,Male,Computer Science,2,7,0,0,1,54,21,25,1,1,0,1,1,0,0,1,1,0,0,0,0,1
21,Male,Electrical,1,6,0,0,0,59,14,12,2,0,0,1,1,0,0,1,1,1,0,0,1,0
21,Female,Computer Science,1,6,0,0,1,58,14,21,6,0,1,0,1,0,1,1,0,0,1,0,0,0
22,Male,Civil,2,6,1,0,1,54,12,21,5,0,0,1,1,0,0,1,0,1,0,1,1,1
22,Male,Computer Science,1,7,0,0,1,55,17,23,4,1,1,0,1,0,0,0,1,1,1,0,0,1
21,Male,Information Technology,1,8,0,0,1,30,16,10,8,1,1,1,1,1,1,1,0,0,0,0,1,1
21,Male,Computer Science,2,7,0,0,1,35,15,14,9,1,0,0,1,0,0,0,0,0,0,0,1,0
22,Female,Mechanical,1,6,1,0,0,45,14,11,6,0,0,0,0,0,0,1,1,1,0,1,0,1
22,Female,Information Technology,1,8,0,0,1,20,13,12,7,0,1,0,0,1,1,1,1,0,0,0,1,1
22,Male,Mechanical,1,6,1,0,0,75,12,13,8,1,0,1,1,1,1,0,0,1,1,1,0,0
21,Male,Computer Science,1,8,0,1,1,78,11,14,9,0,1,1,0,0,1,1,1,1,0,0,1,0
21,Male,Computer Science,2,8,0,1,1,78,9,15,9,1,1,1,0,1,0,0,0,1,1,0,1,1
22,Male,Information Technology,2,8,0,0,1,75,8,16,6,0,0,1,0,1,1,0,1,0,1,1,1,1
22,Male,Mechanical,1,7,1,0,0,60,7,11,11,0,0,0,0,0,0,0,1,0,0,0,0,1
22,Male,Computer Science,2,7,0,0,0,71,9,10,6,1,0,0,1,0,0,0,1,0,0,1,0,0
21,Male,Computer Science,2,8,0,0,1,85,19,9,5,1,1,0,1,1,1,1,0,1,0,0,0,0
22,Male,Mechanical,1,7,1,0,0,93,17,8,7,0,1,1,0,0,1,1,1,1,0,0,0,1
21,Male,Computer Science,2,7,0,0,1,80,14,7,5,1,1,1,0,0,1,0,1,1,0,0,0,0
22,Male,Civil,1,6,0,0,0,86,16,6,8,1,1,1,0,1,1,1,1,0,0,1,1,1
22,Male,Civil,2,8,0,1,1,68,12,5,10,0,1,0,1,0,1,0,0,1,1,1,1,1
21,Male,Electrical,2,7,0,0,1,55,14,4,7,0,0,1,0,1,0,0,0,1,1,1,1,0
21,Female,Computer Science,1,6,1,1,0,55,15,2,4,0,0,1,0,1,1,1,0,1,1,1,1,1
22,Male,Computer Science,1,6,0,1,0,55,12,1,5,0,1,0,1,0,1,1,1,0,0,0,1,0
22,Male,Electrical,2,7,0,0,0,60,14,5,2,0,0,0,1,0,1,0,1,0,0,0,0,1
22,Female,Electronics And Communication,1,7,1,1,0,70,19,6,1,0,1,1,0,0,0,0,0,0,0,0,0,1
22,Male,Civil,1,7,0,0,0,40,17,4,5,0,1,0,1,0,0,1,1,0,0,1,0,0
21,Male,Electronics And Communication,2,6,0,0,1,45,14,8,7,1,1,0,0,1,0,1,1,0,1,0,1,0
21,Female,Electrical,2,8,0,0,1,47,32,31,9,0,1,1,0,1,1,0,1,0,0,0,1,1
22,Male,Computer Science,2,8,0,0,1,74,31,32,6,0,0,0,1,0,1,1,1,1,0,1,0,1
22,Female,Electronics And Communication,2,6,0,0,1,77,32,24,7,1,0,0,1,0,0,0,0,1,1,0,1,0
22,Male,Computer Science,1,7,0,0,0,86,34,25,2,1,1,1,0,1,0,0,0,0,0,0,1,1
21,Female,Electronics And Communication,1,8,1,1,1,70,39,29,4,1,0,0,0,1,1,1,1,0,1,0,0,0
22,Male,Electronics And Communication,1,7,0,0,0,48,36,26,2,0,1,0,0,1,1,1,0,1,0,1,0,0
21,Male,Mechanical,2,8,1,1,1,60,35,27,5,0,0,1,1,0,1,1,1,1,1,0,1,0
21,Male,Electronics And Communication,1,8,0,0,1,47,30,31,6,1,1,0,0,1,1,0,0,0,0,0,1,0
22,Female,Electrical,2,7,0,0,0,67,47,25,8,1,0,1,0,1,1,0,1,0,0,0,1,0
21,Male,Civil,2,7,0,0,0,59,42,24,2,0,1,0,1,0,0,1,1,0,0,1,1,1
22,Male,Information Technology,1,7,0,0,0,56,41,22,8,0,0,0,0,0,0,1,1,0,0,1,0,1
22,Female,Electrical,2,6,0,0,1,89,45,20,6,0,0,0,1,1,0,0,1,1,1,0,1,0
22,Male,Electronics And Communication,2,6,0,0,1,80,52,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Male,Computer Science,1,6,0,0,0,57,54,65,6,0,0,0,1,1,0,0,0,0,0,0,0,1
21,Male,Computer Science,1,8,0,0,1,64,58,62,8,1,0,1,1,1,0,0,1,0,0,0,0,0
22,Male,Electronics And Communication,2,6,0,0,1,74,59,78,5,0,1,1,0,0,1,1,1,1,0,1,0,1
21,Male,Information Technology,1,7,0,0,0,74,59,74,6,1,0,0,1,0,0,0,1,0,0,1,0,1
21,Male,Information Technology,2,7,0,1,0,40,53,70,9,1,0,1,0,0,0,1,0,1,0,0,0,1
21,Female,Computer Science,2,7,1,1,0,60,54,64,5,1,0,1,1,0,0,1,1,1,0,0,1,0
21,Male,Computer Science,2,8,0,0,1,76,57,61,8,0,0,0,0,0,0,0,1,1,0,1,1,0
22,Male,Information Technology,1,7,0,0,0,25,59,68,6,0,0,1,1,0,0,1,1,0,1,0,1,0
21,Male,Civil,2,7,0,0,0,27,58,62,8,0,1,1,1,1,1,1,1,1,1,1,0,1
21,Female,Computer Science,2,8,1,0,1,24,52,68,7,0,0,1,1,0,1,0,0,1,0,0,0,0
22,Male,Mechanical,1,6,1,0,0,28,65,62,9,0,1,0,0,0,0,1,1,1,1,0,0,1
22,Male,Mechanical,1,7,1,0,0,26,64,61,4,0,0,0,0,0,0,0,0,0,0,0,1,0
22,Male,Information Technology,1,6,0,0,0,23,90,90,8,1,1,1,0,0,0,0,1,1,1,1,0,0
21,Male,Electrical,1,6,0,0,0,25,85,80,1,0,0,1,0,1,1,1,1,1,0,0,1,1
21,Male,Mechanical,1,6,1,0,0,26,75,80,2,0,1,0,1,0,1,0,1,1,1,1,0,1
22,Male,Electrical,1,6,0,0,0,31,79,80,6,1,1,0,0,0,1,0,1,0,0,1,0,0
22,Male,Mechanical,2,8,1,0,1,32,65,70,5,1,0,0,0,0,1,1,0,0,0,1,1,1
22,Male,Information Technology,1,7,0,0,0,36,75,74,4,1,1,0,1,0,0,0,1,0,0,0,0,0
22,Male,Civil,1,6,0,0,0,39,91,85,8,0,1,0,0,0,0,1,0,0,0,1,0,0
21,Male,Information Technology,1,7,0,1,0,34,82,69,9,0,0,0,0,1,1,1,1,1,0,1,1,0
21,Female,Computer Science,2,8,1,0,1,37,97,91,6,1,0,1,0,1,0,0,1,1,0,0,1,0
22,Male,Electronics And Communication,2,7,0,0,0,32,89,65,7,0,0,1,1,0,1,1,1,1,1,0,1,1
22,Male,Electronics And Communication,2,7,0,1,0,50,90,80,8,0,0,0,1,1,1,1,1,0,1,0,1,1
22,Male,Mechanical,1,8,1,0,1,51,72,72,9,1,0,0,1,1,1,1,1,0,0,0,1,0
22,Male,Computer Science,1,6,0,0,0,41,70,65,9,1,0,1,0,0,0,0,0,1,0,1,1,1
22,Male,Electronics And Communication,1,7,0,1,0,12,74,60,6,1,1,0,1,0,0,1,1,1,1,1,0,1
22,Male,Electronics And Communication,1,8,0,1,1,19,70,60,11,0,1,0,1,0,0,1,0,1,0,0,1,0
21,Female,Electrical,1,8,0,1,1,31,70,65,6,0,0,0,0,1,0,1,0,1,1,1,1,0
22,Female,Computer Science,1,7,1,0,0,28,70,70,5,0,0,0,0,1,0,1,1,0,0,0,0,1
22,Female,Information Technology,1,9,1,0,1,24,60,65,7,1,0,0,0,1,1,1,0,0,0,1,1,0
21,Male,Mechanical,2,8,1,0,1,26,40,60,5,1,1,1,1,0,0,1,0,1,0,1,0,1
21,Male,Electronics And Communication,2,7,1,1,1,28,55,45,8,0,1,1,1,0,0,0,1,1,1,1,0,0
22,Male,Civil,2,7,1,0,0,27,80,87,10,0,0,1,1,1,0,1,0,1,0,1,0,0
21,Male,Information Technology,2,9,0,0,1,29,82,80,7,1,0,1,0,0,1,0,0,1,0,1,0,1
21,Male,Civil,2,7,0,1,0,27,78,82,4,0,1,1,0,0,0,0,1,0,0,1,0,1
22,Male,Information Technology,1,9,0,0,1,25,80,78,5,0,0,0,1,1,1,0,0,0,0,1,0,0
22,Male,Computer Science,1,7,0,1,0,21,39,47,2,1,0,0,1,1,0,0,0,1,1,0,1,0
21,Female,Computer Science,2,7,1,0,1,21,64,62,1,0,0,1,1,0,1,0,0,0,0,1,0,0
21,Male,Information Technology,1,9,0,0,1,24,42,46,5,0,0,1,0,1,0,0,1,0,1,0,0,0
21,Male,Computer Science,1,8,0,0,1,21,64,62,7,0,1,0,1,1,1,0,0,0,0,1,1,1
22,Male,Mechanical,1,9,1,0,1,23,54,52,9,0,0,0,1,1,0,1,1,0,1,1,1,1
21,Male,Computer Science,2,9,0,0,1,25,56,54,6,0,0,1,0,0,1,0,0,1,1,1,0,0
21,Female,Electronics And Communication,2,9,0,0,1,20,80,74,7,0,1,1,1,1,0,1,0,0,1,0,0,1
21,Male,Electronics And Communication,1,8,0,0,1,21,78,79,2,0,0,0,0,1,1,1,1,0,1,0,0,0
22,Male,Computer Science,1,9,0,0,1,24,54,54,4,0,0,0,1,1,0,0,1,1,0,0,0,1
21,Male,Electrical,1,8,0,1,1,26,68,65,2,1,1,0,1,1,0,1,1,1,1,1,1,1
21,Male,Electronics And Communication,2,8,0,0,1,25,75,76,5,0,0,0,1,0,1,0,0,1,1,1,1,0
22,Male,Information Technology,2,8,0,0,1,24,24,30,6,0,1,1,1,1,1,0,1,0,1,0,1,0
21,Male,Mechanical,2,9,1,0,1,24,20,40,8,0,1,1,1,1,0,1,1,0,1,1,1,0
21,Male,Electrical,2,7,1,1,1,21,26,27,2,0,0,1,0,0,0,0,0,1,1,0,1,1
21,Male,Mechanical,1,9,1,1,1,23,26,31,8,1,1,0,0,1,1,1,0,0,0,0,0,1
22,Female,Electrical,2,8,0,0,1,20,20,18,6,1,1,1,1,1,1,1,0,1,0,0,0,1
21,Male,Civil,2,9,0,0,1,10,31,21,8,0,1,0,1,0,0,0,0,0,0,0,1,1
22,Male,Mechanical,1,9,1,0,1,20,21,28,6,1,0,1,0,1,1,1,1,0,0,1,1,0
21,Female,Information Technology,2,9,0,0,1,10,29,31,8,0,0,1,0,1,1,0,1,0,1,0,1,0
22,Female,Electronics And Communication,1,8,1,1,1,20,26,36,5,0,0,0,1,1,0,1,0,1,0,1,0,0
22,Male,Electronics And Communication,1,8,0,0,1,21,21,21,6,0,0,0,1,0,0,0,1,1,1,0,1,1
22,Male,Electronics And Communication,2,9,0,0,1,24,21,21,9,1,1,1,0,0,0,1,1,1,0,1,1,0
21,Male,Information Technology,1,8,0,0,1,22,25,17,5,1,0,1,1,1,1,0,1,0,1,1,0,0
22,Female,Civil,1,8,0,0,1,21,26,14,8,0,0,0,1,0,0,0,1,0,0,1,0,1
21,Female,Civil,1,7,1,0,0,16,23,14,6,0,0,1,0,1,1,1,0,1,0,0,1,1
21,Female,Electrical,1,9,0,0,1,15,24,18,8,0,0,0,0,1,1,1,1,1,1,1,1,1
22,Male,Computer Science,1,9,0,0,1,11,28,19,7,1,1,0,1,1,1,1,0,1,0,0,1,1
22,Female,Information Technology,2,8,0,0,1,24,29,16,9,0,1,0,1,1,0,1,0,1,1,1,1,1
22,Male,Civil,2,9,0,1,1,26,32,17,4,0,1,1,1,1,1,1,1,1,0,0,0,0
21,Male,Mechanical,1,7,1,0,0,25,31,14,8,1,0,1,0,1,0,0,1,0,1,0,1,1
22,Male,Information Technology,2,7,0,0,0,24,34,17,1,0,0,0,1,0,1,0,1,1,0,1,0,1
22,Male,Civil,2,8,0,0,1,29,36,16,2,0,0,0,0,0,1,1,1,1,1,0,0,1
22,Male,Computer Science,2,7,0,1,0,28,12,19,6,1,1,0,1,0,1,1,0,0,1,0,0,0
21,Male,Information Technology,1,9,1,0,1,27,21,18,5,0,1,0,1,1,0,1,1,0,0,0,1,1
22,Male,Computer Science,1,8,0,0,1,24,25,17,4,1,1,1,0,1,1,0,1,1,1,0,0,1
22,Male,Civil,1,7,0,0,0,26,27,35,8,0,1,1,0,0,0,1,1,0,0,1,0,0
21,Female,Computer Science,2,8,1,0,1,25,36,36,9,1,0,1,1,1,1,0,0,0,1,1,0,0
21,Male,Civil,2,7,1,0,1,25,35,32,6,1,1,0,0,0,0,0,1,0,1,0,0,1
22,Male,Electronics And Communication,2,8,0,0,1,21,32,24,7,0,0,1,1,1,1,1,0,0,0,1,1,1
22,Male,Mechanical,1,7,1,0,0,24,31,35,8,0,1,0,0,0,0,0,0,0,1,0,0,1
21,Male,Electrical,1,7,1,0,1,54,27,28,9,0,0,0,1,0,0,1,1,1,1,0,1,1
22,Male,Electrical,2,8,0,0,1,53,26,27,9,1,0,0,0,0,1,0,1,1,0,0,1,0
22,Male,Electrical,1,8,0,1,1,50,26,26,6,0,0,0,0,0,0,1,1,1,1,0,1,0
21,Female,Computer Science,1,8,1,0,1,52,25,21,11,0,0,0,0,0,0,0,1,0,1,0,0,1
21,Male,Mechanical,1,7,1,0,0,51,21,25,6,0,1,1,1,1,1,0,0,1,0,1,1,0
21,Male,Information Technology,1,9,1,0,1,56,14,12,5,1,1,0,1,0,0,0,1,0,0,1,1,1
22,Male,Electrical,0,9,0,0,1,54,14,21,7,1,0,0,0,0,0,1,0,1,1,0,1,1
21,Female,Information Technology,0,9,0,0,1,59,12,21,5,0,1,0,0,1,1,0,1,1,1,0,0,1
21,Male,Electronics And Communication,0,8,0,0,1,58,17,23,8,0,0,1,1,0,0,1,0,0,0,0,0,0
21,Female,Computer Science,1,9,1,0,1,54,16,10,10,0,1,0,1,1,1,0,0,1,0,0,0,0
22,Male,Information Technology,1,7,0,0,0,55,15,14,7,0,0,1,1,0,0,1,1,0,0,1,0,0
21,Male,Mechanical,1,8,1,1,1,30,14,11,4,1,0,1,1,1,0,0,1,0,0,1,1,0
21,Male,Mechanical,0,9,1,1,1,35,13,12,5,0,1,0,0,1,0,1,0,1,0,1,1,1
22,Male,Information Technology,0,7,0,0,0,45,12,13,2,1,1,0,0,0,0,1,1,1,1,0,0,1
21,Male,Information Technology,0,8,0,0,1,20,11,14,1,0,0,0,1,0,1,1,0,1,1,0,0,0
22,Male,Civil,0,8,0,0,1,75,9,15,5,1,0,0,0,1,0,1,0,0,0,0,1,0
21,Male,Mechanical,0,8,1,0,1,78,8,16,7,0,0,1,1,1,1,1,0,0,0,0,1,1
22,Female,Computer Science,0,9,1,1,1,78,7,11,9,1,0,1,0,1,0,0,1,0,1,0,1,1
22,Female,Information Technology,1,8,1,0,1,75,9,10,6,0,1,1,0,0,0,0,0,0,1,1,0,0
21,Male,Mechanical,0,7,1,0,0,60,19,9,7,1,0,1,0,0,0,1,1,0,0,0,0,0
21,Male,Electrical,0,7,0,0,0,71,17,8,2,0,1,0,1,1,0,1,1,0,1,1,1,1
22,Male,Mechanical,0,9,1,0,1,85,14,7,4,1,0,0,0,1,1,1,0,1,1,0,1,1
22,Male,Information Technology,1,7,0,0,0,93,16,6,2,0,1,1,1,0,1,1,1,1,1,0,0,1
22,Male,Mechanical,2,9,1,0,1,80,12,5,5,0,0,0,1,0,1,0,1,0,1,1,1,0
21,Male,Electrical,0,8,1,0,1,86,14,4,6,0,0,0,1,0,1,1,0,0,0,0,1,1
21,Male,Information Technology,1,8,0,0,1,68,15,2,8,0,1,0,1,0,0,0,1,1,1,0,1,0
22,Male,Information Technology,1,9,0,0,1,55,12,1,2,1,1,0,0,1,0,0,0,1,1,0,1,0
22,Female,Computer Science,0,9,1,0,1,55,14,5,8,1,0,1,0,0,0,1,1,1,1,0,0,1
